630,8.4,0.0508,55.5,0.00544854,126.152
800,8.4,0.0508,55.5,0.00544854,128.562
1000,8.4,0.0508,55.5,0.00544854,130.722
1250,8.4,0.0508,55.5,0.00544854,132.252
2000,8.4,0.0508,55.5,0.00544854,133.042
2500,8.4,0.0508,55.5,0.00544854,131.542
4000,8.4,0.0508,55.5,0.00544854,122.612
5000,8.4,0.0508,55.5,0.00544854,115.812
500,8.4,0.0508,39.6,0.00566229,122.905
800,8.4,0.0508,39.6,0.00566229,128.435
1000,8.4,0.0508,39.6,0.00566229,130.195
1250,8.4,0.0508,39.6,0.00566229,131.205
1600,8.4,0.0508,39.6,0.00566229,130.965
2000,8.4,0.0508,39.6,0.00566229,129.965
2500,8.4,0.0508,39.6,0.00566229,127.465
3150,8.4,0.0508,39.6,0.00566229,123.965
4000,8.4,0.0508,39.6,0.00566229,118.955
400,8.4,0.0508,31.7,0.00580776,120.076
800,8.4,0.0508,31.7,0.00580776,128.246
1250,8.4,0.0508,31.7,0.00580776,130.156
1600,8.4,0.0508,31.7,0.00580776,129.296
2000,8.4,0.0508,31.7,0.00580776,127.686
3150,8.4,0.0508,31.7,0.00580776,122.086
4000,8.4,0.0508,31.7,0.00580776,118.106
200,11.2,0.0508,71.3,0.014072,125.941
250,11.2,0.0508,71.3,0.014072,127.101
315,11.2,0.0508,71.3,0.014072,128.381
400,11.2,0.0508,71.3,0.014072,129.281
500,11.2,0.0508,71.3,0.014072,130.311
1000,11.2,0.0508,71.3,0.014072,136.941
1250,11.2,0.0508,71.3,0.014072,136.191
1600,11.2,0.0508,71.3,0.014072,135.191
2000,11.2,0.0508,71.3,0.014072,133.311
2500,11.2,0.0508,71.3,0.014072,130.541
3150,11.2,0.0508,71.3,0.014072,127.141
250,11.2,0.0508,39.6,0.0150478,126.430
315,11.2,0.0508,39.6,0.0150478,128.990
800,11.2,0.0508,39.6,0.0150478,133.790
1000,11.2,0.0508,39.6,0.0150478,132.430
1250,11.2,0.0508,39.6,0.0150478,130.050
1600,11.2,0.0508,39.6,0.0150478,126.540
2000,11.2,0.0508,39.6,0.0150478,124.420
2500,11.2,0.0508,39.6,0.0150478,122.170
3150,11.2,0.0508,39.6,0.0150478,119.670
400,15.4,0.0508,71.3,0.0264269,126.805
500,15.4,0.0508,71.3,0.0264269,127.285
630,15.4,0.0508,71.3,0.0264269,129.645
800,15.4,0.0508,71.3,0.0264269,131.515
1000,15.4,0.0508,71.3,0.0264269,131.865
1600,15.4,0.0508,71.3,0.0264269,130.065
2500,15.4,0.0508,71.3,0.0264269,127.625
4000,15.4,0.0508,71.3,0.0264269,122.675
200,15.4,0.0508,55.5,0.0271925,122.940
250,15.4,0.0508,55.5,0.0271925,124.170
315,15.4,0.0508,55.5,0.0271925,125.390
400,15.4,0.0508,55.5,0.0271925,126.500
500,15.4,0.0508,55.5,0.0271925,127.220
630,15.4,0.0508,55.5,0.0271925,129.330
800,15.4,0.0508,55.5,0.0271925,130.430
1250,15.4,0.0508,55.5,0.0271925,130.000
1600,15.4,0.0508,55.5,0.0271925,128.200
2000,15.4,0.0508,55.5,0.0271925,127.040
3150,15.4,0.0508,55.5,0.0271925,123.460
4000,15.4,0.0508,55.5,0.0271925,120.920
5000,15.4,0.0508,55.5,0.0271925,117.110
6300,15.4,0.0508,55.5,0.0271925,112.930
200,15.4,0.0508,39.6,0.0282593,121.783
250,15.4,0.0508,39.6,0.0282593,122.893
315,15.4,0.0508,39.6,0.0282593,124.493
400,15.4,0.0508,39.6,0.0282593,125.353
500,15.4,0.0508,39.6,0.0282593,125.963
630,15.4,0.0508,39.6,0.0282593,127.443
800,15.4,0.0508,39.6,0.0282593,128.423
1000,15.4,0.0508,39.6,0.0282593,127.893
1250,15.4,0.0508,39.6,0.0282593,126.743
1600,15.4,0.0508,39.6,0.0282593,124.843
2000,15.4,0.0508,39.6,0.0282593,123.443
2500,15.4,0.0508,39.6,0.0282593,122.413
3150,15.4,0.0508,39.6,0.0282593,120.513
4000,15.4,0.0508,39.6,0.0282593,118.113
6300,15.4,0.0508,39.6,0.0282593,109.663
200,15.4,0.0508,31.7,0.0289853,119.975
250,15.4,0.0508,31.7,0.0289853,121.225
400,15.4,0.0508,31.7,0.0289853,123.705
500,15.4,0.0508,31.7,0.0289853,123.695
630,15.4,0.0508,31.7,0.0289853,124.685
1000,15.4,0.0508,31.7,0.0289853,124.525
1250,15.4,0.0508,31.7,0.0289853,123.255
1600,15.4,0.0508,31.7,0.0289853,121.485
2000,15.4,0.0508,31.7,0.0289853,120.835
2500,15.4,0.0508,31.7,0.0289853,119.945
3150,15.4,0.0508,31.7,0.0289853,118.045
5000,15.4,0.0508,31.7,0.0289853,112.355
250,19.7,0.0508,71.3,0.0341183,119.115
315,19.7,0.0508,71.3,0.0341183,121.235
400,19.7,0.0508,71.3,0.0341183,123.865
500,19.7,0.0508,71.3,0.0341183,126.995
630,19.7,0.0508,71.3,0.0341183,128.365
800,19.7,0.0508,71.3,0.0341183,124.555
1000,19.7,0.0508,71.3,0.0341183,121.885
1250,19.7,0.0508,71.3,0.0341183,121.485
1600,19.7,0.0508,71.3,0.0341183,120.575
2000,19.7,0.0508,71.3,0.0341183,120.055
2500,19.7,0.0508,71.3,0.0341183,118.385
3150,19.7,0.0508,71.3,0.0341183,116.225
4000,19.7,0.0508,71.3,0.0341183,113.045
250,19.7,0.0508,39.6,0.036484,127.224
315,19.7,0.0508,39.6,0.036484,129.864
400,19.7,0.0508,39.6,0.036484,130.614
500,19.7,0.0508,39.6,0.036484,128.444
630,19.7,0.0508,39.6,0.036484,120.324
800,19.7,0.0508,39.6,0.036484,119.174
1000,19.7,0.0508,39.6,0.036484,118.904
1250,19.7,0.0508,39.6,0.036484,118.634
1600,19.7,0.0508,39.6,0.036484,117.604
2500,19.7,0.0508,39.6,0.036484,116.184
4000,19.7,0.0508,39.6,0.036484,108.684
3150,0,0.0254,71.3,0.000400682,137.007
4000,0,0.0254,71.3,0.000400682,138.557
5000,0,0.0254,71.3,0.000400682,136.837
6300,0,0.0254,71.3,0.000400682,134.987
8000,0,0.0254,71.3,0.000400682,129.867
10000,0,0.0254,71.3,0.000400682,130.787
12500,0,0.0254,71.3,0.000400682,133.207
16000,0,0.0254,71.3,0.000400682,130.477
2500,0,0.0254,55.5,0.00041229,130.073
3150,0,0.0254,55.5,0.00041229,130.503
4000,0,0.0254,55.5,0.00041229,133.223
5000,0,0.0254,55.5,0.00041229,135.803
10000,0,0.0254,55.5,0.00041229,134.563
12500,0,0.0254,55.5,0.00041229,131.453
20000,0,0.0254,55.5,0.00041229,121.933
1600,0,0.0254,39.6,0.000428464,124.156
2500,0,0.0254,39.6,0.000428464,131.836
3150,0,0.0254,39.6,0.000428464,133.276
4000,0,0.0254,39.6,0.000428464,135.346
5000,0,0.0254,39.6,0.000428464,136.536
6300,0,0.0254,39.6,0.000428464,136.826
8000,0,0.0254,39.6,0.000428464,135.866
10000,0,0.0254,39.6,0.000428464,133.376
16000,0,0.0254,39.6,0.000428464,124.986
1000,0,0.0254,31.7,0.000439472,125.127
1250,0,0.0254,31.7,0.000439472,127.947
2000,0,0.0254,31.7,0.000439472,130.697
3150,0,0.0254,31.7,0.000439472,135.227
4000,0,0.0254,31.7,0.000439472,137.047
5000,0,0.0254,31.7,0.000439472,138.607
6300,0,0.0254,31.7,0.000439472,138.537
8000,0,0.0254,31.7,0.000439472,137.207
16000,0,0.0254,31.7,0.000439472,125.627
2000,4.8,0.0254,71.3,0.000848633,128.398
2500,4.8,0.0254,71.3,0.000848633,130.828
6300,4.8,0.0254,71.3,0.000848633,134.498
12500,4.8,0.0254,71.3,0.000848633,127.688
16000,4.8,0.0254,71.3,0.000848633,124.208
20000,4.8,0.0254,71.3,0.000848633,119.708
1600,4.8,0.0254,55.5,0.000873218,121.474
2000,4.8,0.0254,55.5,0.000873218,125.054
2500,4.8,0.0254,55.5,0.000873218,129.144
5000,4.8,0.0254,55.5,0.000873218,135.484
6300,4.8,0.0254,55.5,0.000873218,135.164
8000,4.8,0.0254,55.5,0.000873218,132.184
10000,4.8,0.0254,55.5,0.000873218,126.944
16000,4.8,0.0254,55.5,0.000873218,124.394
500,4.8,0.0254,39.6,0.000907475,116.366
1000,4.8,0.0254,39.6,0.000907475,122.956
1250,4.8,0.0254,39.6,0.000907475,125.026
1600,4.8,0.0254,39.6,0.000907475,125.966
2000,4.8,0.0254,39.6,0.000907475,128.916
2500,4.8,0.0254,39.6,0.000907475,131.236
3150,4.8,0.0254,39.6,0.000907475,133.436
4000,4.8,0.0254,39.6,0.000907475,134.996
5000,4.8,0.0254,39.6,0.000907475,135.426
6300,4.8,0.0254,39.6,0.000907475,134.336
8000,4.8,0.0254,39.6,0.000907475,131.346
500,4.8,0.0254,31.7,0.000930789,116.128
630,4.8,0.0254,31.7,0.000930789,120.078
1000,4.8,0.0254,31.7,0.000930789,125.348
1250,4.8,0.0254,31.7,0.000930789,127.408
1600,4.8,0.0254,31.7,0.000930789,128.718
4000,4.8,0.0254,31.7,0.000930789,135.328
5000,4.8,0.0254,31.7,0.000930789,135.248
630,9.5,0.0254,71.3,0.00420654,125.726
800,9.5,0.0254,71.3,0.00420654,127.206
1000,9.5,0.0254,71.3,0.00420654,129.556
1250,9.5,0.0254,71.3,0.00420654,131.656
1600,9.5,0.0254,71.3,0.00420654,133.756
3150,9.5,0.0254,71.3,0.00420654,136.166
6300,9.5,0.0254,71.3,0.00420654,127.246
400,9.5,0.0254,55.5,0.0043284,120.952
500,9.5,0.0254,55.5,0.0043284,123.082
1250,9.5,0.0254,55.5,0.0043284,132.202
1600,9.5,0.0254,55.5,0.0043284,133.062
2000,9.5,0.0254,55.5,0.0043284,134.052
2500,9.5,0.0254,55.5,0.0043284,134.152
3150,9.5,0.0254,55.5,0.0043284,133.252
6300,9.5,0.0254,55.5,0.0043284,124.222
400,9.5,0.0254,39.6,0.00449821,121.154
500,9.5,0.0254,39.6,0.00449821,123.894
630,9.5,0.0254,39.6,0.00449821,126.514
800,9.5,0.0254,39.6,0.00449821,129.014
1000,9.5,0.0254,39.6,0.00449821,130.374
1250,9.5,0.0254,39.6,0.00449821,130.964
2000,9.5,0.0254,39.6,0.00449821,131.274
2500,9.5,0.0254,39.6,0.00449821,131.234
3150,9.5,0.0254,39.6,0.00449821,129.934
4000,9.5,0.0254,39.6,0.00449821,127.864
5000,9.5,0.0254,39.6,0.00449821,125.044
6300,9.5,0.0254,39.6,0.00449821,120.324
200,9.5,0.0254,31.7,0.00461377,119.146
250,9.5,0.0254,31.7,0.00461377,120.136
315,9.5,0.0254,31.7,0.00461377,122.766
400,9.5,0.0254,31.7,0.00461377,124.756
800,9.5,0.0254,31.7,0.00461377,130.746
1000,9.5,0.0254,31.7,0.00461377,131.346
1250,9.5,0.0254,31.7,0.00461377,131.446
2000,9.5,0.0254,31.7,0.00461377,130.496
2500,9.5,0.0254,31.7,0.00461377,130.086
3150,9.5,0.0254,31.7,0.00461377,128.536
4000,9.5,0.0254,31.7,0.00461377,126.736
250,12.7,0.0254,71.3,0.0121808,119.698
400,12.7,0.0254,71.3,0.0121808,125.048
800,12.7,0.0254,71.3,0.0121808,130.348
1000,12.7,0.0254,71.3,0.0121808,131.698
1250,12.7,0.0254,71.3,0.0121808,133.048
1600,12.7,0.0254,71.3,0.0121808,134.528
2500,12.7,0.0254,71.3,0.0121808,134.058
3150,12.7,0.0254,71.3,0.0121808,133.758
5000,12.7,0.0254,71.3,0.0121808,128.978
6300,12.7,0.0254,71.3,0.0121808,125.398
8000,12.7,0.0254,71.3,0.0121808,120.538
10000,12.7,0.0254,71.3,0.0121808,114.418
315,12.7,0.0254,39.6,0.0130253,123.537
400,12.7,0.0254,39.6,0.0130253,125.527
630,12.7,0.0254,39.6,0.0130253,128.867
800,12.7,0.0254,39.6,0.0130253,130.217
1000,12.7,0.0254,39.6,0.0130253,130.947
1250,12.7,0.0254,39.6,0.0130253,130.777
1600,12.7,0.0254,39.6,0.0130253,129.977
2000,12.7,0.0254,39.6,0.0130253,129.567
2500,12.7,0.0254,39.6,0.0130253,129.027
4000,12.7,0.0254,39.6,0.0130253,126.537
6300,12.7,0.0254,39.6,0.0130253,123.177
10000,12.7,0.0254,39.6,0.0130253,116.017
315,17.4,0.0254,71.3,0.016104,115.846
630,17.4,0.0254,71.3,0.016104,122.606
800,17.4,0.0254,71.3,0.016104,124.276
1000,17.4,0.0254,71.3,0.016104,125.816
1250,17.4,0.0254,71.3,0.016104,126.356
2000,17.4,0.0254,71.3,0.016104,126.826
2500,17.4,0.0254,71.3,0.016104,126.746
3150,17.4,0.0254,71.3,0.016104,126.536
4000,17.4,0.0254,71.3,0.016104,125.586
5000,17.4,0.0254,71.3,0.016104,123.126
8000,17.4,0.0254,71.3,0.016104,115.466
200,17.4,0.0254,55.5,0.0165706,109.951
250,17.4,0.0254,55.5,0.0165706,110.491
800,17.4,0.0254,55.5,0.0165706,123.091
1000,17.4,0.0254,55.5,0.0165706,126.001
2000,17.4,0.0254,55.5,0.0165706,125.261
2500,17.4,0.0254,55.5,0.0165706,124.931
3150,17.4,0.0254,55.5,0.0165706,124.101
4000,17.4,0.0254,55.5,0.0165706,121.771
200,17.4,0.0254,39.6,0.0172206,114.044
250,17.4,0.0254,39.6,0.0172206,114.714
315,17.4,0.0254,39.6,0.0172206,115.144
500,17.4,0.0254,39.6,0.0172206,117.514
800,17.4,0.0254,39.6,0.0172206,135.324
1000,17.4,0.0254,39.6,0.0172206,138.274
1600,17.4,0.0254,39.6,0.0172206,127.614
2000,17.4,0.0254,39.6,0.0172206,126.644
2500,17.4,0.0254,39.6,0.0172206,124.154
3150,17.4,0.0254,39.6,0.0172206,123.564
200,17.4,0.0254,31.7,0.0176631,116.146
315,17.4,0.0254,31.7,0.0176631,118.416
400,17.4,0.0254,31.7,0.0176631,120.766
500,17.4,0.0254,31.7,0.0176631,127.676
800,17.4,0.0254,31.7,0.0176631,139.226
1000,17.4,0.0254,31.7,0.0176631,131.796
1600,17.4,0.0254,31.7,0.0176631,126.846
2500,17.4,0.0254,31.7,0.0176631,124.166
4000,17.4,0.0254,31.7,0.0176631,121.996
315,22.2,0.0254,71.3,0.0214178,115.857
400,22.2,0.0254,71.3,0.0214178,117.927
500,22.2,0.0254,71.3,0.0214178,117.967
630,22.2,0.0254,71.3,0.0214178,120.657
800,22.2,0.0254,71.3,0.0214178,123.227
1250,22.2,0.0254,71.3,0.0214178,140.987
1600,22.2,0.0254,71.3,0.0214178,131.817
2000,22.2,0.0254,71.3,0.0214178,127.197
2500,22.2,0.0254,71.3,0.0214178,126.097
4000,22.2,0.0254,71.3,0.0214178,123.917
5000,22.2,0.0254,71.3,0.0214178,125.727
6300,22.2,0.0254,71.3,0.0214178,123.127
8000,22.2,0.0254,71.3,0.0214178,121.657
200,22.2,0.0254,39.6,0.0229028,116.066
250,22.2,0.0254,39.6,0.0229028,117.386
315,22.2,0.0254,39.6,0.0229028,120.716
400,22.2,0.0254,39.6,0.0229028,123.416
630,22.2,0.0254,39.6,0.0229028,137.026
1000,22.2,0.0254,39.6,0.0229028,128.416
1250,22.2,0.0254,39.6,0.0229028,126.446
2000,22.2,0.0254,39.6,0.0229028,121.256
2500,22.2,0.0254,39.6,0.0229028,121.306
3150,22.2,0.0254,39.6,0.0229028,120.856
5000,22.2,0.0254,39.6,0.0229028,118.816
800,0,0.1016,71.3,0.00121072,126.805
2500,0,0.1016,71.3,0.00121072,132.595
3150,0,0.1016,71.3,0.00121072,131.955
5000,0,0.1016,71.3,0.00121072,130.795
8000,0,0.1016,71.3,0.00121072,125.465
12500,0,0.1016,71.3,0.00121072,119.375
800,0,0.1016,55.5,0.00131983,127.920
1000,0,0.1016,55.5,0.00131983,129.800
1250,0,0.1016,55.5,0.00131983,131.430
1600,0,0.1016,55.5,0.00131983,132.050
2500,0,0.1016,55.5,0.00131983,133.040
3150,0,0.1016,55.5,0.00131983,131.780
5000,0,0.1016,55.5,0.00131983,128.360
8000,0,0.1016,55.5,0.00131983,124.450
10000,0,0.1016,55.5,0.00131983,121.930
800,0,0.1016,39.6,0.00146332,128.401
1000,0,0.1016,39.6,0.00146332,130.781
1600,0,0.1016,39.6,0.00146332,133.261
2000,0,0.1016,39.6,0.00146332,133.251
2500,0,0.1016,39.6,0.00146332,132.611
3150,0,0.1016,39.6,0.00146332,130.961
4000,0,0.1016,39.6,0.00146332,127.801
6300,0,0.1016,39.6,0.00146332,125.631
8000,0,0.1016,39.6,0.00146332,122.341
630,0,0.1016,31.7,0.00150092,126.413
800,0,0.1016,31.7,0.00150092,129.053
1000,0,0.1016,31.7,0.00150092,131.313
1250,0,0.1016,31.7,0.00150092,133.063
1600,0,0.1016,31.7,0.00150092,133.553
2000,0,0.1016,31.7,0.00150092,133.153
2500,0,0.1016,31.7,0.00150092,132.003
3150,0,0.1016,31.7,0.00150092,129.973
4000,0,0.1016,31.7,0.00150092,126.933
5000,0,0.1016,31.7,0.00150092,124.393
6300,0,0.1016,31.7,0.00150092,124.253
800,3.3,0.1016,71.3,0.00202822,131.074
1250,3.3,0.1016,71.3,0.00202822,132.304
1600,3.3,0.1016,71.3,0.00202822,133.664
2000,3.3,0.1016,71.3,0.00202822,134.034
4000,3.3,0.1016,71.3,0.00202822,128.704
5000,3.3,0.1016,71.3,0.00202822,127.054
8000,3.3,0.1016,71.3,0.00202822,121.234
10000,3.3,0.1016,71.3,0.00202822,116.694
800,3.3,0.1016,55.5,0.002211,129.119
1250,3.3,0.1016,55.5,0.002211,132.769
1600,3.3,0.1016,55.5,0.002211,133.649
2000,3.3,0.1016,55.5,0.002211,133.649
2500,3.3,0.1016,55.5,0.002211,132.889
3150,3.3,0.1016,55.5,0.002211,130.629
5000,3.3,0.1016,55.5,0.002211,124.839
8000,3.3,0.1016,55.5,0.002211,120.569
10000,3.3,0.1016,55.5,0.002211,115.659
800,3.3,0.1016,39.6,0.00245138,129.991
1000,3.3,0.1016,39.6,0.00245138,131.971
1250,3.3,0.1016,39.6,0.00245138,133.211
1600,3.3,0.1016,39.6,0.00245138,133.071
2000,3.3,0.1016,39.6,0.00245138,132.301
3150,3.3,0.1016,39.6,0.00245138,128.401
4000,3.3,0.1016,39.6,0.00245138,124.881
5000,3.3,0.1016,39.6,0.00245138,122.371
6300,3.3,0.1016,39.6,0.00245138,120.851
8000,3.3,0.1016,39.6,0.00245138,118.091
10000,3.3,0.1016,39.6,0.00245138,115.321
630,3.3,0.1016,31.7,0.00251435,128.952
800,3.3,0.1016,31.7,0.00251435,131.362
1250,3.3,0.1016,31.7,0.00251435,134.022
1600,3.3,0.1016,31.7,0.00251435,133.402
2000,3.3,0.1016,31.7,0.00251435,131.642
2500,3.3,0.1016,31.7,0.00251435,130.392
4000,3.3,0.1016,31.7,0.00251435,124.852
5000,3.3,0.1016,31.7,0.00251435,122.082
6300,3.3,0.1016,31.7,0.00251435,120.702
8000,3.3,0.1016,31.7,0.00251435,117.432
800,6.7,0.1016,71.3,0.00478288,134.478
1250,6.7,0.1016,71.3,0.00478288,137.658
1600,6.7,0.1016,71.3,0.00478288,136.678
2000,6.7,0.1016,71.3,0.00478288,134.568
2500,6.7,0.1016,71.3,0.00478288,131.458
3150,6.7,0.1016,71.3,0.00478288,124.458
500,6.7,0.1016,55.5,0.0052139,129.343
800,6.7,0.1016,55.5,0.0052139,135.953
1000,6.7,0.1016,55.5,0.0052139,137.233
1250,6.7,0.1016,55.5,0.0052139,136.883
1600,6.7,0.1016,55.5,0.0052139,133.653
2000,6.7,0.1016,55.5,0.0052139,129.653
2500,6.7,0.1016,55.5,0.0052139,124.273
1000,6.7,0.1016,39.6,0.00578076,134.515
1250,6.7,0.1016,39.6,0.00578076,132.395
2000,6.7,0.1016,39.6,0.00578076,122.235
315,6.7,0.1016,31.7,0.00592927,126.266
630,6.7,0.1016,31.7,0.00592927,132.116
1000,6.7,0.1016,31.7,0.00592927,131.636
1250,6.7,0.1016,31.7,0.00592927,129.256
1600,6.7,0.1016,31.7,0.00592927,124.346
200,8.9,0.1016,71.3,0.0103088,133.503
250,8.9,0.1016,71.3,0.0103088,134.533
315,8.9,0.1016,71.3,0.0103088,136.583
400,8.9,0.1016,71.3,0.0103088,138.123
1000,8.9,0.1016,71.3,0.0103088,135.433
1250,8.9,0.1016,71.3,0.0103088,132.793
1600,8.9,0.1016,71.3,0.0103088,128.763
2000,8.9,0.1016,71.3,0.0103088,124.233
2500,8.9,0.1016,71.3,0.0103088,123.623
3150,8.9,0.1016,71.3,0.0103088,123.263
4000,8.9,0.1016,71.3,0.0103088,120.243
5000,8.9,0.1016,71.3,0.0103088,116.723
315,8.9,0.1016,39.6,0.0124596,135.380
400,8.9,0.1016,39.6,0.0124596,135.540
500,8.9,0.1016,39.6,0.0124596,133.790
630,8.9,0.1016,39.6,0.0124596,131.920
1250,8.9,0.1016,39.6,0.0124596,127.710
1600,8.9,0.1016,39.6,0.0124596,123.820
2000,8.9,0.1016,39.6,0.0124596,119.040
2500,8.9,0.1016,39.6,0.0124596,119.190
3150,8.9,0.1016,39.6,0.0124596,119.350
4000,8.9,0.1016,39.6,0.0124596,116.220
250,12.3,0.1016,71.3,0.0337792,131.568
400,12.3,0.1016,71.3,0.0337792,139.428
500,12.3,0.1016,71.3,0.0337792,140.158
630,12.3,0.1016,71.3,0.0337792,135.368
800,12.3,0.1016,71.3,0.0337792,127.318
1000,12.3,0.1016,71.3,0.0337792,127.928
2500,12.3,0.1016,71.3,0.0337792,121.318
3150,12.3,0.1016,71.3,0.0337792,120.798
5000,12.3,0.1016,71.3,0.0337792,116.108
200,12.3,0.1016,55.5,0.0368233,132.304
315,12.3,0.1016,55.5,0.0368233,135.674
400,12.3,0.1016,55.5,0.0368233,136.414
630,12.3,0.1016,55.5,0.0368233,124.244
1000,12.3,0.1016,55.5,0.0368233,125.484
1600,12.3,0.1016,55.5,0.0368233,121.824
2000,12.3,0.1016,55.5,0.0368233,118.564
2500,12.3,0.1016,55.5,0.0368233,117.054
3150,12.3,0.1016,55.5,0.0368233,116.914
4000,12.3,0.1016,55.5,0.0368233,114.404
6300,12.3,0.1016,55.5,0.0368233,110.124
200,12.3,0.1016,39.6,0.0408268,128.545
315,12.3,0.1016,39.6,0.0408268,129.415
400,12.3,0.1016,39.6,0.0408268,128.265
500,12.3,0.1016,39.6,0.0408268,122.205
630,12.3,0.1016,39.6,0.0408268,121.315
1000,12.3,0.1016,39.6,0.0408268,122.435
1600,12.3,0.1016,39.6,0.0408268,117.875
2000,12.3,0.1016,39.6,0.0408268,114.085
2500,12.3,0.1016,39.6,0.0408268,113.315
4000,12.3,0.1016,39.6,0.0408268,110.905
200,12.3,0.1016,31.7,0.0418756,124.987
250,12.3,0.1016,31.7,0.0418756,125.857
315,12.3,0.1016,31.7,0.0418756,124.717
400,12.3,0.1016,31.7,0.0418756,123.207
630,12.3,0.1016,31.7,0.0418756,119.287
800,12.3,0.1016,31.7,0.0418756,120.037
1000,12.3,0.1016,31.7,0.0418756,119.777
1600,12.3,0.1016,31.7,0.0418756,114.477
2000,12.3,0.1016,31.7,0.0418756,110.447
2500,12.3,0.1016,31.7,0.0418756,110.317
4000,12.3,0.1016,31.7,0.0418756,108.407
5000,12.3,0.1016,31.7,0.0418756,107.147
6300,12.3,0.1016,31.7,0.0418756,107.267
200,15.6,0.1016,71.3,0.0437259,130.898
250,15.6,0.1016,71.3,0.0437259,132.158
315,15.6,0.1016,71.3,0.0437259,133.808
400,15.6,0.1016,71.3,0.0437259,134.058
500,15.6,0.1016,71.3,0.0437259,130.638
630,15.6,0.1016,71.3,0.0437259,122.288
1000,15.6,0.1016,71.3,0.0437259,124.438
1250,15.6,0.1016,71.3,0.0437259,123.178
1600,15.6,0.1016,71.3,0.0437259,121.528
4000,15.6,0.1016,71.3,0.0437259,113.298
200,15.6,0.1016,39.6,0.0528487,123.514
250,15.6,0.1016,39.6,0.0528487,124.644
315,15.6,0.1016,39.6,0.0528487,122.754
500,15.6,0.1016,39.6,0.0528487,115.304
1600,15.6,0.1016,39.6,0.0528487,114.554
2000,15.6,0.1016,39.6,0.0528487,110.894
2500,15.6,0.1016,39.6,0.0528487,110.264
5000,15.6,0.1016,39.6,0.0528487,106.224
6300,15.6,0.1016,39.6,0.0528487,104.204
